show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Data_Quality_Notes
s5340,Movie,Baahubali:Thebeginning(Tamilversion),S.S.Rajamouli,"Prabhas,Ranadaggubati,Anushkashetty,Tamannaahbhatia,Sathyaraj,Nassar,Ramyakrishnan,Sudeep",,7-Aug-17,2015,TV-14,159min,"Action&Adventure,Dramas,Internationalmovies",VillagersinthekingdomofMahismatirescueababywhoisdestinedtoembarkonaheroicquestinthisTamilversionofS.S.Rajamouli'sepic.,"Text cleaned, spaces removed, duplicates handled"
s5341,Movie,Legomarvelsuperheroes:Avengersreassembled!,Robsilvestri,"Laurabailey,Troybaker,Ericbauza,Bendiskin,Grantgeorge,Jpkarliak,Jimmeskimen,Bumperrobinson,Rogercraigsmith,Fredtatasciore,Traviswillingham,Mickwingert",Unitedstates,6-Aug-17,2015,TV-Y7,22min,Children&Familymovies,"WhenUltronseizescontrolofIronMan'sarmor,theAvengersracetosavetheirfriendandstopanevilplottotakeovertheworld.","Text cleaned, spaces removed, duplicates handled"
s5342,Movie,Enterthewarriorsgate,Matthiashoene,"Jeffdaniels,Jacko'Connell,Michelledockery,Scootmcnairy,Merrittwever,Thomasbrodie-Sangster,Francisng,Nini","France,Canada,China,Cambodia",5-Aug-17,2016,PG-13,105min,"Action&Adventure,Internationalmovies,Sci-Fi&Fantasy","AnavidgamerismagicallytransportedtoancientChina,wherehemustbecomeawarriorinordertosavetheprincessfromanevilwarlord.","Text cleaned, spaces removed, duplicates handled"
s5343,Movie,Alansalda„±A:Mividadepobre,"Ra„∫lcampos,Jansuter",Alansalda„±A,Mexico,4-Aug-17,2017,TV-MA,54min,Stand-Upcomedy,MexicancomicAlanSalda√±ahasfunwitheverythingfromthepressureofsittinginanexitrowtomaxingouthiscreditcardinthisstand-upspecial.,"Text cleaned, spaces removed, duplicates handled"
s5344,Movie,Icarus,Bryanfogel,"Bryanfogel,Grigoryrodchenkov",Unitedstates,4-Aug-17,2017,TV-MA,121min,"Documentaries,Sportsmovies",AnAmericanfilmmakerandcyclistunwittinglywadesintoaglobalscandalwhenaRussianscientistleaksshockingdetailsofavastdopingconspiracy.,"Text cleaned, spaces removed, duplicates handled"
s5345,Movie,Messagefromtheking,Fabriceduwelz,"Chadwickboseman,Lukeevans,Teresapalmer,Alfredmolina,Nataliemartinez,Tomfelton,Daledickey,Sibongilemlambo","Unitedkingdom,France,Belgium,Unitedstates",4-Aug-17,2017,R,103min,"Independentmovies,Thrillers","Onarelentlessquesttoavengehissister'smurder,amanfromCapeTowninfiltratesasprawlingnetworkoflowlifesandelitesinLosAngeles.","Text cleaned, spaces removed, duplicates handled"
s5346,TVShow,Wethotamericansummer:Tenyearslater,,"Elizabethbanks,Lakebell,H.Jonbenjamin,Michaelianblack,Sarahburns,Joshcharles,Jaicourtney,Bethdover,Johnearly,Markfeuerstein,Janeanegarofalo,Skylergisondo,Ninahellman,Sammlevine,Joelotruglio,Kenmarino,Christophermeloni,Alyssamilano,A.D.Miles,Margueritemoreau,Ericnenninger,Zakorth,Davidhydepierce,Chrispine,Amypoehler,Paulrudd,Jasonschwartzman,Adamscott,Mollyshannon,Michaelshowalter,Richsommer,Davidwain,Kristenwiig",Unitedstates,4-Aug-17,2017,TV-MA,1Season,Tvcomedies,"Adecadeaftertheirwildsummerasjuniorcounselors,thegangreunitesforaweekendofbonding,hanky-pankyandhair-raisingadventures.","Text cleaned, spaces removed, duplicates handled"
s5347,Movie,Theinvisibleguardian,Fernandogonz„°Lezmolina,"Martaetura,Elviram„≠Nguez,Francescorella,Itziaraizpuru,Nene,Miquelfern„°Ndez,Pedrocasablanc,Colinmcfarlane,Bennnorthover","Spain,Germany",3-Aug-17,2017,TV-MA,129min,"Internationalmovies,Thrillers","WhenanFBI-trainedcopreturnstoherNavarrehometowntocatchakillertargetinglocalteens,shemustalsofacepersonaldemonsfromherpast.","Text cleaned, spaces removed, duplicates handled"
s5348,TVShow,Bountifulblessings,,"Jessicahsuan,Taypinghui,Thomasong,Jeffreyxu,Yahui,Annkok,Zhuhouren,Yaowenlong",Singapore,1-Aug-17,2011,TV-14,1Season,"Internationaltvshows,Tvdramas,Tvsci-Fi&Fantasy","AformermortalwhoisnowtheKitchenGodcooksupcelestialturmoilwhenheimpregnatesandopensarestaurantwithhisbeloved,reincarnatedwife.","Text cleaned, spaces removed, duplicates handled"
s5349,TVShow,Closeyoureyesbeforeit‚ÄôSdark,,"Bryanshu-Haochang,Jianman-Shu,Yentsao,Sunke-Fang,Allenchen,Jakehsu,Chusheng-Ping,Bluelan",Taiwan,1-Aug-17,2016,TV-14,1Season,"Crimetvshows,Internationaltvshows,Tvdramas","Whilevacationingatamountaincabin,agroupoflongtimefriendsuncoversanoldscandalthatcouldhavedeadlyconsequences.","Text cleaned, spaces removed, duplicates handled"
s5350,TVShow,Entangled,,"Thomasong,Jacktan,Margaretwang,Katepang,Huangqiming,Aileentan,Raysontan,Zhangshuifa",Southkorea,1-Aug-17,2014,TV-14,1Season,"Internationaltvshows,Tvdramas","Whenthechildrenoftwofamiliesbecomefriends,theybegintounravelahorrificcrimeinthepastthatalreadylinkedtheirfatherstoeachother.","Text cleaned, spaces removed, duplicates handled"
s5351,TVShow,Fartsa,,"Alexanderpetrov,Fillipgorenshtein,Maksimemelyanov,Alekseyvesyolkin,Zoyaberber,Ievaandrejevaite",Russia,1-Aug-17,2015,TV-14,1Season,"Crimetvshows,Internationaltvshows,Tvdramas","AsfourRussianfriendsgrowupintheearly'60s,life,loveandthecurseofsuccessthreatentoderailtheirdreams.","Text cleaned, spaces removed, duplicates handled"
s5352,Movie,Handsomedevil,Johnbutler,"Fionno'Shea,Nicholasgalitzine,Andrewscott,Michaelmcelhatton,Moedunford,Ruair„≠O'Connor,Jayduffy,Marklavery,Jamiehallahan,Ardalo'Hanlon,Amyhuberman",Ireland,1-Aug-17,2016,TV-MA,95min,"Comedies,Dramas,Internationalmovies","Aself-describedoutsiderissenttoarugby-obsessedboardingschool,whereheformsanunexpectedbondwiththestarplayer.","Text cleaned, spaces removed, duplicates handled"
s5353,TVShow,"Haveyoueverfalleninlove,Missjiang?",,"Lancheng-Lung,Estheryeh,Heyu-Chen,Greghan",,1-Aug-17,2016,TV-14,1Season,"Crimetvshows,Internationaltvshows,Tvdramas",Anewteacherfindsherselfinanunenviablesituationafterwitnessingatroublinginteractionbetweenanadministratorandastudent.,"Text cleaned, spaces removed, duplicates handled"
s5354,Movie,Jessicadarling'Sitlist,Alischer,"Chloeeast,Emmaraynelyle,Janewiddop,Janesibbett,Ericlutes,Blairfowler,Ashleyliao,Evabella,Kimrielewis-Davis,Abrahambenrubi",Unitedstates,1-Aug-17,2016,TV-Y,80min,"Children&Familymovies,Comedies","Armedwithpopularitytipsfromherbeautifuloldersister,precociousJessicaDarlingpreparestonavigatethetreacherousworldofseventhgrade.","Text cleaned, spaces removed, duplicates handled"
s5355,TVShow,Lifeplanaandb,,"Rainieyang,Yanyu-Lin,Johnnylu,Changfu-Chien,Chenchi-Hsia",Taiwan,1-Aug-17,2016,TV-PG,1Season,"Internationaltvshows,Romantictvshows,Tvdramas",Twoparallellifepathsbeginforamanandwomaninloveaftersheisofferedalucrativepromotionfarawayandmustchoosebetweenloveandcareer.,"Text cleaned, spaces removed, duplicates handled"
s5356,TVShow,Locust,,"Pyotrfyodorov,Paulinaandreeva,Dmitryshevchenko,Alekseygorbunov,Evgeniyadmitrieva,Maksimpinsker",Russia,1-Aug-17,2014,TV-MA,1Season,"Crimetvshows,Internationaltvshows,Romantictvshows","AtorridaffairbetweenapassionatelowbornpoetandawealthyMoscowheiressisengulfedbyclassdifference,criminalityand,eventually,murder.","Text cleaned, spaces removed, duplicates handled"
s5357,TVShow,Lovestorm,,"Chriswu,Chenyu,Greghan,Estheryeh,Yehchen-Ting,Dengyu-Kai",,1-Aug-17,2016,TV-14,1Season,"Internationaltvshows,Romantictvshows,Tvcomedies",Threegrownsiblingsmustrethinktheirideaoffamilywhentheylearntheirparentsaregettingdivorcedandhavetheireyesonnewpartners.,"Text cleaned, spaces removed, duplicates handled"
s5358,Movie,Mazjobrani:Immigrant,Mazjobrani,Mazjobrani,,1-Aug-17,2017,TV-14,67min,Stand-Upcomedy,"IranianAmericancomicMazJobranilightsuptheKennedyCenterwithriffsonimmigrantlifeintheTrumpera,modernparentingpitfallsandmore.","Text cleaned, spaces removed, duplicates handled"
s5359,Movie,Openingnight,Isaacrentz,"Tophergrace,Alonatal,Anneheche,Tayediggs,Robriggle,Paulscheer,J.C.Chasez,Laurenlapkus,Leslimargherita,Brianhuskey",Unitedstates,1-Aug-17,2016,TV-MA,84min,"Comedies,Independentmovies,Music&Musicals","OncearisingstaronBroadway,Nickisnowtheperenniallypesteredproductionmanagerforanewmusicaldedicatedtorockmusic'sone-hitwonders.","Text cleaned, spaces removed, duplicates handled"
s5360,Movie,Raisingthebar,Clayglen,"Kelliberglund,Lilikaramalikis,Tessfowler,Emilymorris,Petashannon,Adamtuominen,Caetlyncollins,Jacktomich,Isabelleandary-Geslin,Racheld'Sena",Australia,1-Aug-17,2016,TV-Y,97min,"Children&Familymovies,Dramas,Sportsmovies",AteenagerwhogaveupherspotinaneliteU.S.gymnasticsprogramwhenherfamilymovedtoAustraliaentersacompetitiontohelpanewfriend.,"Text cleaned, spaces removed, duplicates handled"
s5361,TVShow,Survivingescobar-Aliasjj,,"Juanpablourrego,Amparogrisales,Nicolesantamar„≠A,Elkind„≠Az,Franciscojavierrueda,Rams„©Sramos,Linamarcelacastrill„≥N,Totovega,Camilos„°Enz,Mijailmulkay,Natashaklauss,Nelsoncamayo",,1-Aug-17,2017,TV-MA,1Season,"Crimetvshows,Internationaltvshows,Spanish-Languagetvshows","AstheMedell√≠nCartelcrumbles,PabloEscobar'sNo.1hitmanstrugglestostayaliveandgainrespectintheprisonhierarchy.","Text cleaned, spaces removed, duplicates handled"
s5362,Movie,Theblindchrist,Christophermurray,"Michaelsilva,Basti„°Ninostroza,Anamar„≠Ahenr„≠Quez,Mauriciopinto,Pedrogodoy,Hermelindacayo,H„©Ctormella,Gonzalovillalobos,Noeliarubio","Chile,France",1-Aug-17,2016,TV-MA,86min,"Dramas,Independentmovies,Internationalmovies",AmanclaiminghehadadivinerevelationasachildtreksacrosstheChileandeserttoperformamiracleonafriendbadlyinjuredinaremotetown.,"Text cleaned, spaces removed, duplicates handled"
s5363,TVShow,Thein-Laws,,"Louiselee,Ruien,Pierrepng,Darrenlim,Cynthiakoh,Belindalee",Singapore,1-Aug-17,2011,TV-14,1Season,"Internationaltvshows,Tvdramas","Shesworenottomeddleinherkids'liveslikehermother-in-lawmeddledinhers.Butwhenhersonsgetmarried,thatvowprovesnotsoeasytokeep.","Text cleaned, spaces removed, duplicates handled"
s5364,TVShow,Theitcrowd,,"Chriso'Dowd,Richardayoade,Katherineparkinson,Mattberry",Unitedkingdom,1-Aug-17,2013,TV-MA,5Seasons,"Britishtvshows,Classic&Culttv,Internationaltvshows","Aidedbyatech-illiteratemanager,apairofbasement-dwellingdweebsmakesthemostoflifeinITatacorporationrunbyacloddishnewowner.","Text cleaned, spaces removed, duplicates handled"
s5365,Movie,Unplusune,Claudelelouch,"Jeandujardin,Elsazylberstein,Christopherlambert,Alicepol,Rahulvohra,Shriyapilgaonkar,Abhishekkrishnan,Venantinovenantini,Amma,Kalkikoechlin",France,1-Aug-17,2015,TV-MA,114min,"Comedies,Dramas,Internationalmovies","AwomanizingmusiciantravelstoIndia,wherehecomposesaBollywoodfilmscoreandunexpectedlyfallsforthewifeoftheFrenchambassador.","Text cleaned, spaces removed, duplicates handled"
s5366,TVShow,Vexed,,"Tobystephens,Mirandaraison,Lucypunch,Nickdunning,Rorykinnear,Ronnyjhutti,Rogergriffiths,Patrickbaladi",Unitedkingdom,1-Aug-17,2012,TV-MA,2Seasons,"Britishtvshows,Crimetvshows,Internationaltvshows",CharmingslackerDIJackArmstronganddrivenprofessionalDIKateBishoptrytosolvecrimestogetherwithoutdrivingeachothercrazy.,"Text cleaned, spaces removed, duplicates handled"
s5367,TVShow,Worldwariiincolour,,Robertpowell,Unitedkingdom,1-Aug-17,2009,TV-MA,1Season,"Britishtvshows,Docuseries,Internationaltvshows",FootageofthemostdramaticmomentsfromWorldWarIIisrestoredincolorandhighdefinitionforthishistoricaldocumentaryseries.,"Text cleaned, spaces removed, duplicates handled"
s5368,TVShow,Daughtersofdestiny,Vanessaroth,,Unitedstates,28-Jul-17,2017,TV-14,1Season,Docuseries,FivegirlsfromIndia'smostimpoverishedfamiliesattendaboardingschooldesignedtocreateopportunitiesastheystriveforabrighterfuture.,"Text cleaned, spaces removed, duplicates handled"
s5369,Movie,Theincrediblejessicajames,Jimstrouse,"Jessicawilliams,Chriso'Dowd,Lakeithstanfield,No„´Lwells,Taliyahwhitaker,Zabrynaguevara,Sarahjones,Willstephen,Susanheyward,Meganketch",Unitedstates,28-Jul-17,2017,TV-MA,84min,"Comedies,Independentmovies,Romanticmovies","Burnedbyabadbreakup,astrugglingNewYorkCityplaywrightmakesanunlikelyconnectionwithadivorcedappdesignershemeetsonablinddate.","Text cleaned, spaces removed, duplicates handled"
s5370,Movie,Joemande‚ÄôSaward-Winningcomedyspecial,Danielgraylongino,Joemande,Unitedstates,25-Jul-17,2017,TV-MA,67min,Stand-Upcomedy,"Stand-upcomicJoeMandeaimsforcriticaladulationwiththisspecialthatcoversdatingshows,""SharkTank,""Jewishsummercampandmuchmore.","Text cleaned, spaces removed, duplicates handled"
s5371,Movie,Icalledhimmorgan,Kaspercollin,,"Sweden,Unitedstates",24-Jul-17,2016,TV-14,91min,"Documentaries,Music&Musicals","DecadesafterservingaprisonsentenceforkillingjazzmusicianLeeMorgan,hiscommon-lawwife,Helen,reflectsontheirlivesandhislegacy.","Text cleaned, spaces removed, duplicates handled"
s5372,Movie,Aditimittal:Thingstheywouldn'Tletmesay,Fazilaallana,Aditimittal,India,18-Jul-17,2017,TV-MA,63min,Stand-Upcomedy,"TrailblazingcomicAditiMittalmixestopicalstand-upwithfranktalkaboutbeingsingle,wearingthongsandtheawkwardnessofIndianmovieratings.","Text cleaned, spaces removed, duplicates handled"
s5373,TVShow,Arishaffir:Doublenegative,Ericabrams,Arishaffir,Unitedstates,18-Jul-17,2017,TV-MA,1Season,Stand-Upcomedy&Talkshows,"Wryyetthoughtful,comedianAriShaffirbringshisedgyhumortotwofast-pacedstand-upspecialsaboutchildrenandadulthood.","Text cleaned, spaces removed, duplicates handled"
s5374,Movie,Uncertainglory,Agust„≠Villaronga,"Marcelborr„†S,Brunacus„≠,Nuriaprims,Oriolpla,Luisagavasa,Terelep„°Vez,Fernandoesteso,Juandiego,Rogercasamajor,Jorgeus„≥N",Spain,17-Jul-17,2017,TV-MA,116min,"Dramas,Internationalmovies","WhenLlu√≠s,adisinterestedSpanishsoldier,meetsCarlana,hefallsquicklyinlove,butsoondiscoversthatCarlana'struepassionispower.","Text cleaned, spaces removed, duplicates handled"
s5375,Movie,Amar,Estebancrespo,"Mar„≠Apedraza,Polmonen,Nataliatena,Nachofresneda,Gretafern„°Ndez,Gustavosalmer„≥N,Celsobugallo,Soniaalmarcha,Martabelenguer",Spain,15-Jul-17,2017,TV-MA,104min,"Dramas,Internationalmovies,Romanticmovies","YoungLauraandCarlosexperiencetheintensityandfragilityoffirstlove,asliferealitiesgraduallytarnishtheiridealizednotionsofromance.","Text cleaned, spaces removed, duplicates handled"
s5376,Movie,Buddythunderstruck:Themaybepile,Harrychaskin,"Brianatkinson,Tedraimi,Harrychaskin,Debiderryberry,Philipmauricehayes,Leighkelly,J.D.Ryznar,Nickshakoour,Ryanwiesbrock,Clarkwiesbrock",Unitedstates,14-Jul-17,2017,TV-Y7,14min,"Children&Familymovies,Comedies","Championtruck-racingdogBuddyandhisbestfriend,ferretmechanicDarnell,pawthroughthe""maybepile""andtestoutabunchofcrazystunts.","Text cleaned, spaces removed, duplicates handled"
s5377,Movie,Chasingcoral,Jefforlowski,,Unitedstates,14-Jul-17,2017,TV-PG,89min,Documentaries,"Divers,scientistsandphotographersaroundtheworldmountanepicunderwatercampaigntodocumentthedisappearanceofcoralreefs.","Text cleaned, spaces removed, duplicates handled"
s5378,Movie,Tothebone,Martinoxon,"Lilycollins,Keanureeves,Carriepreston,Lilitaylor,Alexsharp,Lianaliberato,Brookesmith,Lesliebibb,Kathrynprescott",Unitedstates,14-Jul-17,2017,TV-MA,108min,"Dramas,Independentmovies","Ellen,a20-year-oldwithanorexianervosa,goesonaharrowing,sometimesfunnyjourneyofself-discoveryatagrouphomerunbyanunusualdoctor.","Text cleaned, spaces removed, duplicates handled"
s5379,Movie,D.L.Hughley:Clear,Jaychapman,D.L.Hughley,Unitedstates,13-Jul-17,2014,TV-MA,59min,Stand-Upcomedy,"Inthis2014standupspecialfilmedinSanFrancisco,comedicgeniusD.L.Hughleyentertainswithhishilarioustakeoncurrentaffairsandmore.","Text cleaned, spaces removed, duplicates handled"
s5380,Movie,Tomsegura:Completelynormal,Jaychapman,Tomsegura,Unitedstates,13-Jul-17,2014,TV-MA,74min,Stand-Upcomedy,Levelheadedstand-upTomSegurasharesoffhandappraisalsonhotelsandopensupabouthishobbiesanddigestiveailmentsinthiscomedyspecial.,"Text cleaned, spaces removed, duplicates handled"
s5381,TVShow,Dawnofthecroods,,"Stephanielemelin,A.J.Locascio,Danmilano,Greydelisle,Creesummer,Larainenewman,Chrisparnell,Anagasteyer,Deebradleybaker,Thomaslennon,Dominiccatrambone",Unitedstates,7-Jul-17,2017,TV-Y7,4Seasons,Kids'Tv,"Theworld'sfirstfamilyisbackformorelaughsastheydiscoversports,sleepoversandotherwondersinaworldofexoticcreaturesandadventures.","Text cleaned, spaces removed, duplicates handled"
s5382,TVShow,Degrassi:Nextclass,Stefanbrogren,"Amandaarcuri,Amirbageria,Somabhatia,Jamiebloch,Stefanbrogren,Chelseaclark,Reiyadowns,Anagolja,Nikkigould,Ricardohoyos,Ehrenkassam,Andrekim,Lylelettau,Spencermacpherson,Ericosborne,Dantescott,Oliviascriven,Sarawaisglass,Richardwalters",Canada,7-Jul-17,2017,TV-14,4Seasons,"Internationaltvshows,Tvdramas,Teentvshows","Degrassi'snextgenerationofhigh-technewbiesandreturningstudentsnavigatesreal-worldhighschooldrama.Ifyou'reateen,thisisyourlife.","Text cleaned, spaces removed, duplicates handled"
s5383,TVShow,Diamondlover,,"Rain,Tiffanytang,Luojin,Dilrabadilmurat,Yaoyichen",China,7-Jul-17,2015,TV-PG,1Season,"Internationaltvshows,Romantictvshows,Tvdramas","Afteranaccidentleadstogreatweightloss,once-obeseMiDuoembarksonanewlifeworkingforhersecretcrush,diamondcompanyCEOXiaoLiang.","Text cleaned, spaces removed, duplicates handled"
s5384,TVShow,King‚ÄôSwar,,"Chendaoming,Peterho,Duanyihong,Qinlan,Liyixiao,Yanglixin,Youyong,Yuhewei",China,7-Jul-17,2012,TV-14,1Season,"Internationaltvshows,Tvdramas","In210B.C.,duringtheupheavalfollowingthedeathofEmperorQin,insurgentwarriorsXiangYuandLiuBangfightforcontroloftheChineseempire.","Text cleaned, spaces removed, duplicates handled"
s5385,TVShow,Qinempire:Alliance,,"Fudalong,Ningjing,Yuentai,Zhoubo,Fumiao,Feihusun,Luying,Qiuyongli",China,7-Jul-17,2012,TV-14,1Season,"Internationaltvshows,Tvdramas","DuringtheWarringStatesperiod,QinstaterulerDukeXiaorecruitsstatesmanShangYangtohelpenactboldreformsthattransformwesternChina.","Text cleaned, spaces removed, duplicates handled"
s5386,Movie,Takeme,Pathealy,"Taylorschilling,Pathealy,Alyciadelmore,Jimo'Heir,Brookedillman,Markkelly,Tobyhuss,Alejandropati„±O",Unitedstates,7-Jul-17,2017,TV-MA,84min,"Comedies,Independentmovies","Withhissimulatedkidnappingbusinessflagging,anentrepreneurjumpsataweekendabductionopportunity‚Äìonlytofindthejobisn'twhatitseems.","Text cleaned, spaces removed, duplicates handled"
s5387,TVShow,Thelegendofbrucelee,,"Dannychan,Michellelang,Tedduran,Hazenmacintyre,Luoyongwang,Nataliadzyublo,Traciannwolfe,Kegai,Zhouzhou,Yuchenghui",China,7-Jul-17,2008,TV-14,1Season,"Internationaltvshows,Tvaction&Adventure,Tvdramas","ThebriefbutspectacularcareerofmartialartssuperstarBruceLeeisrecountedinthisdrama,starringDannyChanastheenigmaticanddrivenLee.","Text cleaned, spaces removed, duplicates handled"
s5388,Movie,10Joursenor,Nicolasbrossette,"Franckdubosc,Clauderich,Mariekremer,Mathistour„©,Rufus,Olivierclaverie",France,1-Jul-17,2012,TV-14,97min,"Comedies,Dramas,Internationalmovies","Whenacarefreebachelorisunexpectedlyleftinchargeofayoungboy,thetwoembarkonaroadtripthatwillchangebothoftheirlives.","Text cleaned, spaces removed, duplicates handled"
s5389,TVShow,46,Serdarakar,"ErdalbeÂˇik„ßIo‰ˇlu,Yaseminallen,Melisbirkan,Sayg‰±Nsoysal,BerkanÂûal,Metinbelgin,Ay„ßAeren,Selinuludo‰ˇan,√ñZayfecht,Sunay‰±Ld‰±Zo‰ˇlu",Turkey,1-Jul-17,2016,TV-MA,1Season,"Internationaltvshows,Tvdramas,Tvmysteries","Ageneticsprofessorexperimentswithatreatmentforhiscomatosesisterthatblendsmedicalandshamaniccures,butunlocksashockingsideeffect.","Text cleaned, spaces removed, duplicates handled"
s5390,Movie,A2Ndchance,Clayglen,"Ninapearce,Adamtuominen,Emilymorris,Amyhandley,Carmeljohnson,Alanahgilbert,Hapimurphy,Lillyblacker,Juliekaylumasag,Elysiamarkou",Australia,1-Jul-17,2011,PG,95min,"Children&Familymovies,Dramas,Sportsmovies","Agymnastlackstheconfidencesheneedstoreachthetop.Butwiththehelpofhernewcoach,shehasthechancetowinaspotonthenationalteam.","Text cleaned, spaces removed, duplicates handled"
s5391,TVShow,Againstthetide,,"Christopherlee,Ruien,Desmondtan,Zhenggeping,Zhangzhenhuan,Paigechua,Xubin,Carriewong",Singapore,1-Jul-17,2014,TV-14,1Season,"Crimetvshows,Internationaltvshows,Tvdramas",Adetectiveandapsychologistinvestigatingastringofmurdersformacrime-solvingteamwiththenovelistwhoseworkinspiredthekillings.,"Text cleaned, spaces removed, duplicates handled"
s5392,Movie,Amrapali,Lekhtandon,"Vyjayantimala,Sunildutt,Premnath,Bipingupta,Gajananjagirdar,Zulvellani,K.N.Singh,Randhir",India,1-Jul-17,1966,TV-PG,116min,"Dramas,Internationalmovies,Music&Musicals","IntheageofBuddhaandhisphilosophyofnonviolence,awarmongerkingplotsthedestructionofanenemykingdomtorescuethewomanheloves.","Text cleaned, spaces removed, duplicates handled"
s5393,TVShow,Barbielifeinthedreamhouse,,"Katehiggins,Seanhankinson,Havilandstillwell,Paularhodes,Charliebodin,Lauragerow,Katiecrown,Nakiaburrise,Tarasands,Ashlynselich","Unitedstates,Canada",1-Jul-17,2012,TV-Y,1Season,"Kids'Tv,Tvcomedies",JoinblondiconBarbieandherfabulousfriendsastheirbehind-the-scenesadventuresarerevealedinthisanimatedWebseries.,"Text cleaned, spaces removed, duplicates handled"
